formula type family aaltaf/finite aaltaf/finite:result black/semidec black/semidec:result black/finite black/finite:result ltl2sat/default ltl2sat/default:result ltlf2asp/default ltlf2asp/default:result
ours/edited_hh104_weekends_432_256_3.ltlf ours edited_hh104_weekends_432_256_3.ltlf timeout err timeout err timeout err 100.580 SAT 29.387 SAT
ours/edited_hh110_weekends_432_16_2.ltlf ours edited_hh110_weekends_432_16_2.ltlf timeout err 0.482 SAT 1.333 SAT 15.408 SAT 1.356 SAT
ours/permit_log_64_64_4.ltlf ours permit_log_64_64_4.ltlf 79.922 SAT 112.497 SAT 188.802 err 51.430 SAT 19.863 SAT
ours/edited_hh110_weekends_432_128_3.ltlf ours edited_hh110_weekends_432_128_3.ltlf timeout err 31.073 SAT timeout err 152.094 SAT 9.523 SAT
ours/edited_hh110_labour_424_512_0.ltlf ours edited_hh110_labour_424_512_0.ltlf memout err timeout err 223.752 err err(1) err 95.082 SAT
ours/edited_hh104_labour_324_512_2.ltlf ours edited_hh104_labour_324_512_2.ltlf memout err timeout err 211.735 err err(1) err 70.783 SAT
ours/domestic_declarations_46_512_0.ltlf ours domestic_declarations_46_512_0.ltlf timeout err timeout err timeout err 64.270 SAT 52.551 SAT
ours/edited_hh110_labour_565_128_4.ltlf ours edited_hh110_labour_565_128_4.ltlf timeout err 47.924 SAT 256.183 err 193.827 SAT 10.789 SAT
ours/road_traffic_fine_management_14_128_2.ltlf ours road_traffic_fine_management_14_128_2.ltlf 11.072 SAT 13.708 SAT 85.047 SAT 10.439 SAT 1.539 SAT
ours/edited_hh110_weekends_432_64_2.ltlf ours edited_hh110_weekends_432_64_2.ltlf 111.520 SAT 4.365 SAT 29.421 SAT 48.699 SAT 4.999 SAT
ours/bpi_challenge_2013_closed_problems_7_16_3.ltlf ours bpi_challenge_2013_closed_problems_7_16_3.ltlf 0.045 SAT 0.212 SAT 0.353 SAT 1.083 SAT 0.674 SAT
ours/international_declarations_262_16_0.ltlf ours international_declarations_262_16_0.ltlf 48.683 SAT 1.572 SAT 3.692 SAT 26.952 SAT 2.041 SAT
ours/road_traffic_fine_management_11_256_4.ltlf ours road_traffic_fine_management_11_256_4.ltlf 132.445 SAT 80.500 SAT timeout err 26.781 SAT 3.713 SAT
ours/bpi_challenge_2012_12_128_1.ltlf ours bpi_challenge_2012_12_128_1.ltlf 17.052 SAT 40.622 SAT 157.951 err 54.451 SAT 12.006 SAT
ours/activitylog_uci_detailed_weekends_234_64_2.ltlf ours activitylog_uci_detailed_weekends_234_64_2.ltlf 45.648 SAT 3.885 SAT 22.761 SAT 29.276 SAT 3.156 SAT
ours/edited_hh104_labour_243_16_0.ltlf ours edited_hh104_labour_243_16_0.ltlf timeout err 1.106 SAT 2.507 SAT 12.495 SAT 1.566 SAT
ours/edited_hh104_weekends_432_128_0.ltlf ours edited_hh104_weekends_432_128_0.ltlf timeout err 59.182 SAT 247.452 err 124.115 SAT 13.815 SAT
ours/edited_hh102_labour_97_512_0.ltlf ours edited_hh102_labour_97_512_0.ltlf timeout err timeout err 162.678 err 216.627 SAT 72.628 SAT
ours/edited_hh110_weekends_432_32_4.ltlf ours edited_hh110_weekends_432_32_4.ltlf 86.185 SAT 1.906 SAT 6.834 SAT 32.106 SAT 2.394 SAT
ours/prepaid_travel_costs_82_16_1.ltlf ours prepaid_travel_costs_82_16_1.ltlf 6.715 SAT 0.835 SAT 1.715 SAT 11.574 SAT 1.425 SAT
ours/bpi_challenge_2013_incidents_14_512_1.ltlf ours bpi_challenge_2013_incidents_14_512_1.ltlf timeout err timeout err 205.572 err 49.781 SAT 10.812 SAT
ours/domestic_declarations_61_512_3.ltlf ours domestic_declarations_61_512_3.ltlf timeout err timeout err 176.567 err 82.913 SAT 66.346 SAT
ours/hsopital_billing_31_32_4.ltlf ours hsopital_billing_31_32_4.ltlf 0.251 SAT 1.026 SAT 2.899 SAT 8.247 SAT 1.321 SAT
ours/bpi_challenge_2012_34_128_4.ltlf ours bpi_challenge_2012_34_128_4.ltlf 13.689 SAT 43.462 SAT 211.303 err 76.279 SAT 8.009 SAT
ours/road_traffic_fine_management_4_512_3.ltlf ours road_traffic_fine_management_4_512_3.ltlf timeout err timeout err 209.642 err 78.215 SAT 13.523 SAT
ours/edited_hh104_labour_324_128_3.ltlf ours edited_hh104_labour_324_128_3.ltlf timeout err 42.643 SAT 175.483 err 92.178 SAT 10.724 SAT
ours/activitylog_uci_detailed_weekends_78_16_2.ltlf ours activitylog_uci_detailed_weekends_78_16_2.ltlf 19.706 SAT 0.372 SAT 0.858 SAT 5.365 SAT 0.822 SAT
ours/domestic_declarations_31_512_0.ltlf ours domestic_declarations_31_512_0.ltlf timeout err timeout err timeout err 63.578 SAT 19.163 SAT
ours/road_traffic_fine_management_4_64_1.ltlf ours road_traffic_fine_management_4_64_1.ltlf 0.627 SAT 1.751 SAT 7.998 SAT 5.932 SAT 1.003 SAT
ours/edited_hh104_weekends_324_16_3.ltlf ours edited_hh104_weekends_324_16_3.ltlf timeout err 1.337 SAT 7.722 SAT 13.258 SAT 1.307 SAT
ours/hospital_log_406_64_1.ltlf ours hospital_log_406_64_1.ltlf err(1) err 5.218 err 5.558 err err(1) err timeout err
ours/permit_log_254_32_1.ltlf ours permit_log_254_32_1.ltlf timeout err 13.315 SAT 58.060 SAT 156.773 SAT 9.041 SAT
ours/edited_hh110_weekends_432_64_0.ltlf ours edited_hh110_weekends_432_64_0.ltlf 197.427 SAT 12.132 SAT 53.888 SAT 59.424 SAT 8.504 SAT
ours/activitylog_uci_detailed_labour_190_256_2.ltlf ours activitylog_uci_detailed_labour_190_256_2.ltlf timeout err 194.490 SAT 251.464 err 107.510 SAT 14.649 SAT
ours/bpi_challenge_2013_closed_problems_5_32_4.ltlf ours bpi_challenge_2013_closed_problems_5_32_4.ltlf 0.058 SAT 0.198 SAT 1.024 SAT 1.371 SAT 0.618 SAT
ours/edited_hh104_labour_81_64_0.ltlf ours edited_hh104_labour_81_64_0.ltlf 214.999 SAT 5.254 SAT 19.189 SAT 18.627 SAT 3.183 SAT
ours/prepaid_travel_costs_163_32_4.ltlf ours prepaid_travel_costs_163_32_4.ltlf 33.367 SAT 4.086 SAT 11.093 SAT 52.670 SAT 5.005 SAT
ours/requests_for_payment_31_256_0.ltlf ours requests_for_payment_31_256_0.ltlf 165.093 SAT 265.783 SAT 235.415 err 75.372 SAT 21.615 SAT
ours/edited_hh110_labour_283_16_1.ltlf ours edited_hh110_labour_283_16_1.ltlf timeout err 0.639 SAT 1.837 SAT 9.785 SAT 1.249 SAT
ours/prepaid_travel_costs_82_512_4.ltlf ours prepaid_travel_costs_82_512_4.ltlf timeout err timeout err 153.898 err err(1) err 49.148 SAT
ours/edited_hh110_labour_283_16_2.ltlf ours edited_hh110_labour_283_16_2.ltlf timeout err 0.705 SAT 2.367 SAT 11.392 SAT 1.363 SAT
ours/activitylog_uci_detailed_labour_95_32_3.ltlf ours activitylog_uci_detailed_labour_95_32_3.ltlf 89.890 SAT 0.803 SAT 2.853 SAT 9.451 SAT 1.074 SAT
ours/bpi_challenge_2012_45_256_2.ltlf ours bpi_challenge_2012_45_256_2.ltlf 269.242 SAT timeout err 135.482 err 52.807 SAT 13.681 SAT
ours/nasa_cev_complete_splitted_32_512_4.ltlf ours nasa_cev_complete_splitted_32_512_4.ltlf memout err timeout err 143.080 err err(1) err 90.860 SAT
ours/edited_hh110_weekends_108_512_1.ltlf ours edited_hh110_weekends_108_512_1.ltlf timeout err timeout err 279.723 err 74.302 SAT 45.653 SAT
ours/hsopital_billing_16_128_0.ltlf ours hsopital_billing_16_128_0.ltlf 10.401 SAT 16.298 SAT 92.894 SAT 30.132 SAT 5.768 SAT
ours/hsopital_billing_46_512_2.ltlf ours hsopital_billing_46_512_2.ltlf timeout err timeout err 179.777 err 88.077 SAT 25.655 SAT
ours/sepsis_115_16_1.ltlf ours sepsis_115_16_1.ltlf 4.547 SAT 0.345 SAT 0.723 SAT 5.224 SAT 0.722 SAT
ours/edited_hh102_weekends_74_16_0.ltlf ours edited_hh102_weekends_74_16_0.ltlf 1.747 SAT 0.439 SAT 0.708 SAT 5.110 SAT 0.694 SAT
ours/permit_log_127_32_1.ltlf ours permit_log_127_32_1.ltlf timeout err 13.571 SAT 37.931 SAT 124.984 SAT 9.946 SAT
ours/activitylog_uci_detailed_labour_95_32_1.ltlf ours activitylog_uci_detailed_labour_95_32_1.ltlf 218.434 SAT 0.925 SAT 3.879 SAT 10.029 SAT 1.158 SAT
ours/edited_hh102_weekends_294_256_3.ltlf ours edited_hh102_weekends_294_256_3.ltlf timeout err timeout err 256.092 err timeout err timeout err
ours/edited_hh104_weekends_432_512_3.ltlf ours edited_hh104_weekends_432_512_3.ltlf timeout err timeout err 201.499 err err(1) err 69.615 SAT
ours/edited_hh110_weekends_324_64_2.ltlf ours edited_hh110_weekends_324_64_2.ltlf 88.544 SAT 5.535 SAT 39.896 SAT 43.802 SAT 4.790 SAT
ours/edited_hh110_labour_565_64_2.ltlf ours edited_hh110_labour_565_64_2.ltlf timeout err 7.909 SAT 30.161 SAT 96.763 SAT 6.405 SAT
ours/domestic_declarations_61_512_0.ltlf ours domestic_declarations_61_512_0.ltlf timeout err timeout err 184.033 err 78.845 SAT 32.673 SAT
ours/bpi_challenge_2013_closed_problems_7_32_0.ltlf ours bpi_challenge_2013_closed_problems_7_32_0.ltlf 0.075 SAT 0.203 SAT 0.643 SAT 1.624 SAT 0.464 SAT
ours/hsopital_billing_61_512_0.ltlf ours hsopital_billing_61_512_0.ltlf timeout err timeout err 168.043 err 84.571 SAT 31.417 SAT
ours/edited_hh110_labour_424_64_0.ltlf ours edited_hh110_labour_424_64_0.ltlf 247.474 SAT 7.354 SAT 37.150 SAT 64.143 SAT 4.336 SAT
ours/edited_hh102_weekends_74_16_3.ltlf ours edited_hh102_weekends_74_16_3.ltlf 2.665 SAT 0.416 SAT 1.093 SAT 5.751 SAT 0.872 SAT
ours/bpi_challenge_2013_incidents_14_64_4.ltlf ours bpi_challenge_2013_incidents_14_64_4.ltlf 0.661 SAT 0.882 SAT 6.985 SAT 2.730 SAT 0.928 SAT
ours/international_declarations_131_512_1.ltlf ours international_declarations_131_512_1.ltlf memout err timeout err 180.910 err err(1) err 66.640 SAT
ours/permit_log_191_32_2.ltlf ours permit_log_191_32_2.ltlf timeout err 15.044 SAT 38.333 SAT 149.365 SAT 11.501 SAT
ours/edited_hh110_weekends_108_256_0.ltlf ours edited_hh110_weekends_108_256_0.ltlf timeout err 107.629 SAT 284.777 err 80.455 SAT 16.637 SAT
ours/activitylog_uci_detailed_weekends_156_512_1.ltlf ours activitylog_uci_detailed_weekends_156_512_1.ltlf timeout err timeout err 284.447 err 83.737 SAT 54.279 SAT
ours/edited_hh102_weekends_147_256_2.ltlf ours edited_hh102_weekends_147_256_2.ltlf timeout err 285.400 SAT 182.929 err 103.751 SAT 43.754 SAT
ours/activitylog_uci_detailed_weekends_312_32_2.ltlf ours activitylog_uci_detailed_weekends_312_32_2.ltlf 197.078 SAT 1.290 SAT 4.614 SAT 29.181 SAT 1.964 SAT
ours/activitylog_uci_detailed_labour_380_32_2.ltlf ours activitylog_uci_detailed_labour_380_32_2.ltlf timeout err 2.365 SAT 7.175 SAT 36.643 SAT 2.748 SAT
ours/edited_hh104_weekends_324_128_0.ltlf ours edited_hh104_weekends_324_128_0.ltlf timeout err 46.718 SAT 204.535 err 89.482 SAT 10.494 SAT
ours/edited_hh104_labour_81_16_0.ltlf ours edited_hh104_labour_81_16_0.ltlf 17.331 SAT 0.384 SAT 0.835 SAT 5.706 SAT 0.839 SAT
ours/bpi_challenge_2013_closed_problems_7_128_4.ltlf ours bpi_challenge_2013_closed_problems_7_128_4.ltlf 6.891 SAT 4.182 SAT 55.640 SAT 4.266 SAT 1.099 SAT
ours/activitylog_uci_detailed_weekends_312_64_2.ltlf ours activitylog_uci_detailed_weekends_312_64_2.ltlf 110.704 SAT 3.408 SAT 25.889 SAT 44.951 SAT 3.575 SAT
ours/edited_hh110_weekends_108_512_3.ltlf ours edited_hh110_weekends_108_512_3.ltlf timeout err timeout err timeout err 69.430 SAT 43.885 SAT
ours/hospital_log_203_16_1.ltlf ours hospital_log_203_16_1.ltlf err(1) err 6.273 err 6.878 err err(1) err timeout err
ours/hospital_log_203_512_4.ltlf ours hospital_log_203_512_4.ltlf err(1) err 6.200 err 6.364 err err(1) err timeout err
ours/activitylog_uci_detailed_weekends_78_16_3.ltlf ours activitylog_uci_detailed_weekends_78_16_3.ltlf 7.102 SAT 0.406 SAT 0.939 SAT 4.961 SAT 0.511 SAT
ours/permit_log_64_64_0.ltlf ours permit_log_64_64_0.ltlf 187.684 SAT 88.801 SAT 147.746 err 59.085 SAT 14.437 SAT
ours/bpi_challenge_2013_incidents_4_32_2.ltlf ours bpi_challenge_2013_incidents_4_32_2.ltlf 0.057 SAT 0.154 SAT 0.511 SAT 1.148 SAT 0.330 SAT
ours/edited_hh104_labour_324_256_1.ltlf ours edited_hh104_labour_324_256_1.ltlf timeout err 292.535 SAT 272.778 err 73.522 SAT 27.884 SAT
ours/requests_for_payment_46_128_1.ltlf ours requests_for_payment_46_128_1.ltlf 70.229 SAT 21.893 SAT 176.105 SAT 42.516 SAT 4.434 SAT
ours/edited_hh104_weekends_432_256_2.ltlf ours edited_hh104_weekends_432_256_2.ltlf timeout err 295.413 SAT 197.203 err 122.051 SAT 34.248 SAT
ours/international_declarations_262_256_2.ltlf ours international_declarations_262_256_2.ltlf timeout err timeout err 110.871 err err(1) err 58.957 SAT
ours/edited_hh102_labour_386_256_3.ltlf ours edited_hh102_labour_386_256_3.ltlf timeout err 294.947 SAT 166.103 err 75.607 SAT 35.910 SAT
ours/requests_for_payment_31_256_4.ltlf ours requests_for_payment_31_256_4.ltlf 209.476 SAT 298.643 SAT 240.610 err 73.459 SAT 19.764 SAT
ours/bpi_challenge_2013_incidents_14_64_3.ltlf ours bpi_challenge_2013_incidents_14_64_3.ltlf 0.634 SAT 0.864 SAT 8.479 SAT 2.870 SAT 0.461 SAT
ours/activitylog_uci_detailed_weekends_156_32_1.ltlf ours activitylog_uci_detailed_weekends_156_32_1.ltlf 6.176 SAT 0.972 SAT 3.329 SAT 12.382 SAT 1.110 SAT
ours/prepaid_travel_costs_163_16_2.ltlf ours prepaid_travel_costs_163_16_2.ltlf 12.886 SAT 1.349 SAT 2.660 SAT 20.130 SAT 2.643 SAT
ours/hsopital_billing_31_16_1.ltlf ours hsopital_billing_31_16_1.ltlf 0.414 SAT 0.519 SAT 0.811 SAT 4.468 SAT 0.809 SAT
ours/activitylog_uci_detailed_labour_190_512_0.ltlf ours activitylog_uci_detailed_labour_190_512_0.ltlf timeout err timeout err 170.719 err 219.723 SAT 77.650 SAT
ours/road_traffic_fine_management_4_128_0.ltlf ours road_traffic_fine_management_4_128_0.ltlf 7.846 SAT 9.351 SAT 70.638 SAT 13.996 SAT 1.465 SAT
ours/road_traffic_fine_management_11_512_1.ltlf ours road_traffic_fine_management_11_512_1.ltlf timeout err timeout err timeout err 88.859 SAT 20.327 SAT
ours/edited_hh102_weekends_74_32_1.ltlf ours edited_hh102_weekends_74_32_1.ltlf 1.788 SAT 1.025 SAT 3.790 SAT 10.358 SAT 1.218 SAT
ours/prepaid_travel_costs_82_32_4.ltlf ours prepaid_travel_costs_82_32_4.ltlf 8.596 SAT 2.548 SAT 6.717 SAT 35.576 SAT 3.901 SAT
ours/edited_hh102_labour_386_128_2.ltlf ours edited_hh102_labour_386_128_2.ltlf timeout err 34.980 SAT 168.704 err 124.007 SAT 10.836 SAT
ours/edited_hh102_labour_386_64_3.ltlf ours edited_hh102_labour_386_64_3.ltlf 87.611 SAT 6.433 SAT 30.118 SAT 55.299 SAT 6.205 SAT
ours/edited_hh110_weekends_216_16_4.ltlf ours edited_hh110_weekends_216_16_4.ltlf 44.380 SAT 0.330 SAT 0.907 SAT 6.379 SAT 0.674 SAT
ours/edited_hh102_weekends_294_64_1.ltlf ours edited_hh102_weekends_294_64_1.ltlf 23.942 SAT 6.237 SAT 27.004 SAT 41.305 SAT 4.548 SAT
ours/bpi_challenge_2012_23_128_1.ltlf ours bpi_challenge_2012_23_128_1.ltlf 19.939 SAT 39.555 SAT 153.429 err 49.818 SAT 8.558 SAT
ours/bpi_challenge_2013_incidents_14_256_0.ltlf ours bpi_challenge_2013_incidents_14_256_0.ltlf 109.812 SAT 50.894 SAT timeout err 13.697 SAT 2.438 SAT
ours/requests_for_payment_61_128_0.ltlf ours requests_for_payment_61_128_0.ltlf 21.290 SAT 18.700 SAT 140.143 SAT 39.524 SAT 4.876 SAT
ours/permit_log_64_64_3.ltlf ours permit_log_64_64_3.ltlf 266.709 SAT 76.445 SAT 140.317 err 53.112 SAT 20.043 SAT
ours/requests_for_payment_46_512_3.ltlf ours requests_for_payment_46_512_3.ltlf timeout err timeout err 163.132 err 98.836 SAT 26.923 SAT
ours/nasa_cev_complete_splitted_32_64_2.ltlf ours nasa_cev_complete_splitted_32_64_2.ltlf 6.535 SAT 56.761 SAT 112.774 err 157.156 SAT 13.661 SAT
ours/activitylog_uci_detailed_labour_190_16_4.ltlf ours activitylog_uci_detailed_labour_190_16_4.ltlf 55.061 SAT 0.555 SAT 1.030 SAT 7.981 SAT 0.906 SAT
ours/international_declarations_66_128_3.ltlf ours international_declarations_66_128_3.ltlf 89.996 SAT 128.497 SAT 101.134 err 52.714 SAT 23.916 SAT
ours/edited_hh102_labour_97_128_3.ltlf ours edited_hh102_labour_97_128_3.ltlf 232.745 SAT 19.252 SAT 152.793 SAT 42.090 SAT 5.902 SAT
ours/permit_log_64_128_3.ltlf ours permit_log_64_128_3.ltlf 191.482 SAT timeout err 174.380 err err(1) err 22.423 SAT
ours/activitylog_uci_detailed_labour_380_512_4.ltlf ours activitylog_uci_detailed_labour_380_512_4.ltlf timeout err timeout err 202.764 err err(1) err 107.202 SAT
ours/domestic_declarations_16_256_2.ltlf ours domestic_declarations_16_256_2.ltlf 125.876 SAT 129.604 SAT 171.476 err 56.883 SAT 8.684 SAT
ours/hsopital_billing_61_32_2.ltlf ours hsopital_billing_61_32_2.ltlf 2.188 SAT 0.960 SAT 3.916 SAT 9.233 SAT 1.182 SAT
ours/edited_hh110_weekends_324_16_0.ltlf ours edited_hh110_weekends_324_16_0.ltlf 144.192 SAT 0.478 SAT 1.348 SAT 10.352 SAT 0.812 SAT
ours/activitylog_uci_detailed_labour_380_256_1.ltlf ours activitylog_uci_detailed_labour_380_256_1.ltlf timeout err 292.367 SAT 236.544 err 66.720 SAT 36.162 SAT
ours/nasa_cev_complete_splitted_11_512_2.ltlf ours nasa_cev_complete_splitted_11_512_2.ltlf memout err timeout err 170.258 err err(1) err 84.230 SAT
ours/edited_hh104_labour_81_64_2.ltlf ours edited_hh104_labour_81_64_2.ltlf 10.640 SAT 5.525 SAT 19.657 SAT 20.231 SAT 2.700 SAT
ours/edited_hh104_weekends_108_16_4.ltlf ours edited_hh104_weekends_108_16_4.ltlf 74.425 SAT 0.562 SAT 0.880 SAT 6.719 SAT 0.839 SAT
ours/hsopital_billing_61_256_1.ltlf ours hsopital_billing_61_256_1.ltlf timeout err 252.022 SAT 181.003 err 88.199 SAT 12.262 SAT
ours/bpi_challenge_2013_incidents_7_64_1.ltlf ours bpi_challenge_2013_incidents_7_64_1.ltlf 0.501 SAT 0.585 SAT 3.642 SAT 2.362 SAT 0.431 SAT
ours/hsopital_billing_16_128_4.ltlf ours hsopital_billing_16_128_4.ltlf 9.294 SAT 19.269 SAT 108.223 SAT 33.221 SAT 3.874 SAT
ours/activitylog_uci_detailed_weekends_156_256_0.ltlf ours activitylog_uci_detailed_weekends_156_256_0.ltlf 268.898 SAT 134.678 SAT 197.196 err 100.287 SAT 20.485 SAT
ours/nasa_cev_complete_splitted_42_16_3.ltlf ours nasa_cev_complete_splitted_42_16_3.ltlf 3.038 SAT 2.729 SAT 4.404 SAT 40.577 SAT 4.385 SAT
ours/hospital_log_811_128_3.ltlf ours hospital_log_811_128_3.ltlf err(1) err 5.741 err 5.397 err err(1) err timeout err
ours/prepaid_travel_costs_82_128_4.ltlf ours prepaid_travel_costs_82_128_4.ltlf 177.059 SAT 63.072 SAT 155.698 err 91.883 SAT 10.936 SAT
ours/requests_for_payment_31_16_3.ltlf ours requests_for_payment_31_16_3.ltlf 0.288 SAT 0.386 SAT 0.764 SAT 5.193 SAT 0.618 SAT
ours/sepsis_229_64_0.ltlf ours sepsis_229_64_0.ltlf 31.217 SAT 4.241 SAT 27.553 SAT 34.943 SAT 3.817 SAT
ours/domestic_declarations_31_512_1.ltlf ours domestic_declarations_31_512_1.ltlf timeout err timeout err 173.326 err 62.746 SAT 20.708 SAT
ours/hospital_log_203_128_4.ltlf ours hospital_log_203_128_4.ltlf err(1) err 6.568 err 4.922 err err(1) err timeout err
ours/hospital_log_811_256_4.ltlf ours hospital_log_811_256_4.ltlf err(1) err 4.700 err 5.776 err err(1) err timeout err
ours/sepsis_115_256_2.ltlf ours sepsis_115_256_2.ltlf 272.774 SAT 186.624 SAT 205.452 err 81.011 SAT 17.924 SAT
ours/bpi_challenge_2012_45_512_0.ltlf ours bpi_challenge_2012_45_512_0.ltlf timeout err timeout err 160.763 err err(1) err 30.849 SAT
ours/sepsis_172_256_2.ltlf ours sepsis_172_256_2.ltlf timeout err 214.715 SAT 166.983 err 112.353 SAT 37.932 SAT
ours/edited_hh110_labour_142_256_4.ltlf ours edited_hh110_labour_142_256_4.ltlf timeout err 277.594 SAT 177.429 err 99.583 SAT 37.373 SAT
ours/edited_hh104_weekends_216_512_1.ltlf ours edited_hh104_weekends_216_512_1.ltlf timeout err timeout err timeout err err(1) err 85.643 SAT
ours/edited_hh104_weekends_324_128_3.ltlf ours edited_hh104_weekends_324_128_3.ltlf timeout err 39.113 SAT 141.656 err 96.286 SAT 11.542 SAT
ours/international_declarations_131_128_3.ltlf ours international_declarations_131_128_3.ltlf timeout err 110.819 SAT 120.359 err 65.666 SAT 15.384 SAT
ours/edited_hh104_labour_243_128_1.ltlf ours edited_hh104_labour_243_128_1.ltlf timeout err 30.468 SAT 163.745 err 75.521 SAT 11.921 SAT
ours/edited_hh110_labour_283_64_3.ltlf ours edited_hh110_labour_283_64_3.ltlf 265.760 SAT 3.914 SAT 21.003 SAT 40.507 SAT 3.133 SAT
ours/activitylog_uci_detailed_labour_380_32_4.ltlf ours activitylog_uci_detailed_labour_380_32_4.ltlf 90.728 SAT 1.995 SAT 8.908 SAT 38.949 SAT 1.703 SAT
ours/road_traffic_fine_management_4_512_2.ltlf ours road_traffic_fine_management_4_512_2.ltlf timeout err timeout err 210.698 err 87.832 SAT 11.037 SAT
ours/requests_for_payment_16_16_2.ltlf ours requests_for_payment_16_16_2.ltlf 0.218 SAT 0.387 SAT 0.608 SAT 4.068 SAT 0.567 SAT
ours/bpi_challenge_2013_closed_problems_2_256_2.ltlf ours bpi_challenge_2013_closed_problems_2_256_2.ltlf 124.084 SAT 51.589 SAT timeout err 11.558 SAT 3.269 SAT
ours/edited_hh104_weekends_108_256_4.ltlf ours edited_hh104_weekends_108_256_4.ltlf timeout err timeout err 225.992 err 105.402 SAT 13.556 SAT
ours/edited_hh110_labour_424_16_4.ltlf ours edited_hh110_labour_424_16_4.ltlf timeout err 0.743 SAT 2.598 SAT 16.905 SAT 1.291 SAT
ours/edited_hh102_labour_290_64_2.ltlf ours edited_hh102_labour_290_64_2.ltlf 274.817 SAT 5.918 SAT 30.777 SAT 43.625 SAT 3.657 SAT
ours/activitylog_uci_detailed_weekends_156_128_2.ltlf ours activitylog_uci_detailed_weekends_156_128_2.ltlf 172.461 SAT 18.001 SAT 199.957 SAT 46.952 SAT 5.532 SAT
ours/edited_hh104_weekends_324_256_2.ltlf ours edited_hh104_weekends_324_256_2.ltlf timeout err timeout err 206.122 err 85.511 SAT 23.931 SAT
ours/edited_hh102_weekends_74_512_3.ltlf ours edited_hh102_weekends_74_512_3.ltlf timeout err timeout err 215.051 err 97.629 SAT 20.617 SAT
ours/nasa_cev_complete_splitted_21_256_3.ltlf ours nasa_cev_complete_splitted_21_256_3.ltlf 197.275 SAT timeout err 155.138 err err(1) err 39.904 SAT
ours/edited_hh102_weekends_147_64_3.ltlf ours edited_hh102_weekends_147_64_3.ltlf 14.575 SAT 5.390 SAT 27.630 SAT 25.595 SAT 3.639 SAT
ours/activitylog_uci_detailed_weekends_78_256_1.ltlf ours activitylog_uci_detailed_weekends_78_256_1.ltlf timeout err 116.611 SAT 234.471 err 63.733 SAT 12.245 SAT
ours/international_declarations_131_64_1.ltlf ours international_declarations_131_64_1.ltlf timeout err 26.591 SAT 73.791 SAT 87.862 SAT 10.016 SAT
ours/international_declarations_66_128_2.ltlf ours international_declarations_66_128_2.ltlf timeout err 149.554 SAT 151.669 err 51.373 SAT 18.910 SAT
ours/edited_hh110_weekends_324_128_2.ltlf ours edited_hh110_weekends_324_128_2.ltlf 298.658 SAT 20.221 SAT 299.771 SAT 78.331 SAT 8.790 SAT
ours/permit_log_127_64_3.ltlf ours permit_log_127_64_3.ltlf 289.965 SAT 80.831 SAT 179.836 err 74.834 SAT 12.950 SAT
ours/bpi_challenge_2012_34_128_1.ltlf ours bpi_challenge_2012_34_128_1.ltlf 27.200 SAT 44.916 SAT 147.586 err 50.593 SAT 6.341 SAT
ours/activitylog_uci_detailed_weekends_312_256_0.ltlf ours activitylog_uci_detailed_weekends_312_256_0.ltlf timeout err 234.708 SAT 210.580 err 43.324 SAT 16.794 SAT
ours/requests_for_payment_31_32_1.ltlf ours requests_for_payment_31_32_1.ltlf 0.550 SAT 1.053 SAT 3.158 SAT 8.691 SAT 1.273 SAT
ours/edited_hh104_labour_324_32_1.ltlf ours edited_hh104_labour_324_32_1.ltlf 132.762 SAT 2.256 SAT 7.100 SAT 26.050 SAT 2.225 SAT
ours/prepaid_travel_costs_82_16_0.ltlf ours prepaid_travel_costs_82_16_0.ltlf 2.548 SAT 0.904 SAT 1.801 SAT 14.196 SAT 1.668 SAT
ours/sepsis_115_64_2.ltlf ours sepsis_115_64_2.ltlf 6.988 SAT 3.492 SAT 19.735 SAT 19.498 SAT 2.163 SAT
ours/bpi_challenge_2013_incidents_11_32_0.ltlf ours bpi_challenge_2013_incidents_11_32_0.ltlf 0.093 SAT 0.226 SAT 0.597 SAT 1.473 SAT 0.359 SAT
ours/permit_log_64_64_1.ltlf ours permit_log_64_64_1.ltlf 132.117 SAT 88.346 SAT 181.458 err 57.025 SAT 20.259 SAT
ours/international_declarations_131_128_0.ltlf ours international_declarations_131_128_0.ltlf timeout err 176.644 SAT 120.915 err 53.376 SAT 11.647 SAT
ours/edited_hh110_labour_283_256_4.ltlf ours edited_hh110_labour_283_256_4.ltlf timeout err timeout err 146.894 err 56.340 SAT 28.064 SAT
ours/edited_hh104_labour_81_64_4.ltlf ours edited_hh104_labour_81_64_4.ltlf 65.823 SAT 3.504 SAT 19.448 SAT 22.143 SAT 2.908 SAT
ours/edited_hh104_labour_243_128_0.ltlf ours edited_hh104_labour_243_128_0.ltlf timeout err 34.244 SAT 174.568 err 74.817 SAT 8.459 SAT
ours/prepaid_travel_costs_122_512_1.ltlf ours prepaid_travel_costs_122_512_1.ltlf timeout err timeout err 138.920 err err(1) err 79.203 SAT
ours/international_declarations_262_16_4.ltlf ours international_declarations_262_16_4.ltlf 32.310 SAT 1.680 SAT 3.208 SAT 28.566 SAT 3.132 SAT
ours/bpi_challenge_2013_closed_problems_5_16_0.ltlf ours bpi_challenge_2013_closed_problems_5_16_0.ltlf 0.035 SAT 0.116 SAT 0.144 SAT 0.802 SAT 0.274 SAT
