formula type family aaltaf/finite aaltaf/finite:result black/semidec black/semidec:result black/finite black/finite:result ltl2sat/default ltl2sat/default:result ltlf2asp/default ltlf2asp/default:result
declare-patterns/ChainResponse/N730.pltl declare-patterns ChainResponse 0.151 SAT 0.021 SAT 0.021 SAT 0.092 SAT 0.104 SAT
declare-patterns/ChainResponse/N720.pltl declare-patterns ChainResponse 0.142 SAT 0.020 SAT 0.020 SAT 0.095 SAT 0.104 SAT
declare-patterns/ChainResponse/N250.pltl declare-patterns ChainResponse 0.024 SAT 0.020 SAT 0.021 SAT 0.082 SAT 0.089 SAT
declare-patterns/ChainResponse/N500.pltl declare-patterns ChainResponse 0.073 SAT 0.020 SAT 0.021 SAT 0.086 SAT 0.098 SAT
declare-patterns/ChainResponse/N420.pltl declare-patterns ChainResponse 0.054 SAT 0.019 SAT 0.021 SAT 0.082 SAT 0.094 SAT
declare-patterns/ChainResponse/N30.pltl declare-patterns ChainResponse 0.005 SAT 0.020 SAT 0.019 SAT 0.082 SAT 0.083 SAT
declare-patterns/ChainResponse/N960.pltl declare-patterns ChainResponse 0.246 SAT 0.021 SAT 0.020 SAT 0.105 SAT 0.112 SAT
declare-patterns/ChainResponse/N820.pltl declare-patterns ChainResponse 0.186 SAT 0.021 SAT 0.021 SAT 0.107 SAT 0.107 SAT
declare-patterns/ChainResponse/N950.pltl declare-patterns ChainResponse 0.246 SAT 0.021 SAT 0.021 SAT 0.108 SAT 0.111 SAT
declare-patterns/ChainResponse/N140.pltl declare-patterns ChainResponse 0.012 SAT 0.020 SAT 0.020 SAT 0.084 SAT 0.087 SAT
declare-patterns/ChainResponse/N850.pltl declare-patterns ChainResponse 0.204 SAT 0.021 SAT 0.020 SAT 0.105 SAT 0.108 SAT
declare-patterns/ChainResponse/N130.pltl declare-patterns ChainResponse 0.010 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.086 SAT
declare-patterns/ChainResponse/N690.pltl declare-patterns ChainResponse 0.131 SAT 0.021 SAT 0.020 SAT 0.092 SAT 0.104 SAT
declare-patterns/ChainResponse/N200.pltl declare-patterns ChainResponse 0.017 SAT 0.020 SAT 0.020 SAT 0.079 SAT 0.088 SAT
declare-patterns/ChainResponse/N620.pltl declare-patterns ChainResponse 0.110 SAT 0.021 SAT 0.020 SAT 0.093 SAT 0.102 SAT
declare-patterns/ChainResponse/N840.pltl declare-patterns ChainResponse 0.195 SAT 0.020 SAT 0.020 SAT 0.105 SAT 0.106 SAT
declare-patterns/AlternateResponse/N160.pltl declare-patterns AlternateResponse 0.013 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.087 SAT
declare-patterns/AlternateResponse/N330.pltl declare-patterns AlternateResponse 0.036 SAT 0.021 SAT 0.020 SAT 0.080 SAT 0.091 SAT
declare-patterns/AlternateResponse/N370.pltl declare-patterns AlternateResponse 0.042 SAT 0.021 SAT 0.020 SAT 0.085 SAT 0.095 SAT
declare-patterns/AlternateResponse/N830.pltl declare-patterns AlternateResponse 0.181 SAT 0.021 SAT 0.021 SAT 0.100 SAT 0.106 SAT
declare-patterns/AlternateResponse/N870.pltl declare-patterns AlternateResponse 0.197 SAT 0.020 SAT 0.020 SAT 0.104 SAT 0.108 SAT
declare-patterns/AlternateResponse/N60.pltl declare-patterns AlternateResponse 0.006 SAT 0.021 SAT 0.021 SAT 0.082 SAT 0.084 SAT
declare-patterns/AlternateResponse/N210.pltl declare-patterns AlternateResponse 0.018 SAT 0.020 SAT 0.020 SAT 0.078 SAT 0.090 SAT
declare-patterns/AlternateResponse/N600.pltl declare-patterns AlternateResponse 0.098 SAT 0.021 SAT 0.021 SAT 0.097 SAT 0.101 SAT
declare-patterns/AlternateResponse/N710.pltl declare-patterns AlternateResponse 0.134 SAT 0.021 SAT 0.020 SAT 0.094 SAT 0.103 SAT
declare-patterns/AlternateResponse/N300.pltl declare-patterns AlternateResponse 0.030 SAT 0.021 SAT 0.021 SAT 0.084 SAT 0.091 SAT
declare-patterns/AlternateResponse/N400.pltl declare-patterns AlternateResponse 0.048 SAT 0.020 SAT 0.021 SAT 0.090 SAT 0.096 SAT
declare-patterns/AlternateResponse/N910.pltl declare-patterns AlternateResponse 0.218 SAT 0.021 SAT 0.021 SAT 0.108 SAT 0.109 SAT
declare-patterns/AlternateResponse/N660.pltl declare-patterns AlternateResponse 0.119 SAT 0.020 SAT 0.021 SAT 0.096 SAT 0.102 SAT
declare-patterns/AlternateResponse/N570.pltl declare-patterns AlternateResponse 0.090 SAT 0.021 SAT 0.020 SAT 0.093 SAT 0.099 SAT
declare-patterns/AlternateResponse/N440.pltl declare-patterns AlternateResponse 0.058 SAT 0.020 SAT 0.020 SAT 0.086 SAT 0.096 SAT
declare-patterns/AlternateResponse/N220.pltl declare-patterns AlternateResponse 0.019 SAT 0.020 SAT 0.021 SAT 0.078 SAT 0.089 SAT
declare-patterns/AlternateResponse/N430.pltl declare-patterns AlternateResponse 0.055 SAT 0.021 SAT 0.020 SAT 0.090 SAT 0.096 SAT
declare-patterns/AlternateResponse/N800.pltl declare-patterns AlternateResponse 0.169 SAT 0.020 SAT 0.020 SAT 0.096 SAT 0.106 SAT
declare-patterns/AlternateResponse/N360.pltl declare-patterns AlternateResponse 0.041 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.093 SAT
declare-patterns/AlternateResponse/N640.pltl declare-patterns AlternateResponse 0.110 SAT 0.020 SAT 0.020 SAT 0.090 SAT 0.102 SAT
declare-patterns/AlternateResponse/N20.pltl declare-patterns AlternateResponse 0.005 SAT 0.020 SAT 0.020 SAT 0.076 SAT 0.084 SAT
declare-patterns/AlternateResponse/N740.pltl declare-patterns AlternateResponse 0.145 SAT 0.020 SAT 0.021 SAT 0.095 SAT 0.105 SAT
declare-patterns/AlternateResponse/N310.pltl declare-patterns AlternateResponse 0.031 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.092 SAT
declare-patterns/AlternateResponse/N610.pltl declare-patterns AlternateResponse 0.100 SAT 0.021 SAT 0.020 SAT 0.091 SAT 0.101 SAT
declare-patterns/AlternateResponse/N240.pltl declare-patterns AlternateResponse 0.021 SAT 0.021 SAT 0.020 SAT 0.083 SAT 0.090 SAT
declare-patterns/AlternateResponse/N230.pltl declare-patterns AlternateResponse 0.019 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.090 SAT
declare-patterns/AlternateResponse/N770.pltl declare-patterns AlternateResponse 0.158 SAT 0.020 SAT 0.020 SAT 0.095 SAT 0.106 SAT
declare-patterns/AlternateResponse/N410.pltl declare-patterns AlternateResponse 0.050 SAT 0.021 SAT 0.021 SAT 0.091 SAT 0.096 SAT
declare-patterns/AlternateResponse/N650.pltl declare-patterns AlternateResponse 0.114 SAT 0.020 SAT 0.020 SAT 0.094 SAT 0.102 SAT
declare-patterns/AlternateResponse/N630.pltl declare-patterns AlternateResponse 0.108 SAT 0.020 SAT 0.020 SAT 0.093 SAT 0.101 SAT
declare-patterns/AlternateResponse/N540.pltl declare-patterns AlternateResponse 0.081 SAT 0.020 SAT 0.020 SAT 0.088 SAT 0.099 SAT
declare-patterns/AlternateResponse/N470.pltl declare-patterns AlternateResponse 0.063 SAT 0.021 SAT 0.020 SAT 0.087 SAT 0.098 SAT
declare-patterns/AlternateResponse/N880.pltl declare-patterns AlternateResponse 0.203 SAT 0.020 SAT 0.020 SAT 0.104 SAT 0.108 SAT
declare-patterns/AlternateResponse/N780.pltl declare-patterns AlternateResponse 0.160 SAT 0.021 SAT 0.021 SAT 0.094 SAT 0.106 SAT
declare-patterns/AlternateResponse/N40.pltl declare-patterns AlternateResponse 0.006 SAT 0.021 SAT 0.020 SAT 0.079 SAT 0.084 SAT
declare-patterns/AlternateResponse/N750.pltl declare-patterns AlternateResponse 0.149 SAT 0.021 SAT 0.020 SAT 0.093 SAT 0.105 SAT
declare-patterns/AlternateResponse/N150.pltl declare-patterns AlternateResponse 0.011 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.088 SAT
declare-patterns/AlternateResponse/N970.pltl declare-patterns AlternateResponse 0.244 SAT 0.020 SAT 0.020 SAT 0.107 SAT 0.111 SAT
declare-patterns/AlternateResponse/N550.pltl declare-patterns AlternateResponse 0.085 SAT 0.020 SAT 0.020 SAT 0.092 SAT 0.099 SAT
declare-patterns/AlternateResponse/N50.pltl declare-patterns AlternateResponse 0.006 SAT 0.020 SAT 0.020 SAT 0.078 SAT 0.084 SAT
declare-patterns/AlternateResponse/N1000.pltl declare-patterns AlternateResponse 0.256 SAT 0.020 SAT 0.021 SAT 0.110 SAT 0.112 SAT
declare-patterns/AlternateResponse/N110.pltl declare-patterns AlternateResponse 0.008 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.086 SAT
declare-patterns/AlternateResponse/N580.pltl declare-patterns AlternateResponse 0.093 SAT 0.020 SAT 0.020 SAT 0.093 SAT 0.100 SAT
declare-patterns/AlternateResponse/N450.pltl declare-patterns AlternateResponse 0.058 SAT 0.020 SAT 0.020 SAT 0.088 SAT 0.096 SAT
declare-patterns/AlternateResponse/N180.pltl declare-patterns AlternateResponse 0.015 SAT 0.021 SAT 0.020 SAT 0.080 SAT 0.088 SAT
declare-patterns/AlternateResponse/N320.pltl declare-patterns AlternateResponse 0.033 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.092 SAT
declare-patterns/AlternateResponse/N90.pltl declare-patterns AlternateResponse 0.008 SAT 0.020 SAT 0.020 SAT 0.075 SAT 0.086 SAT
declare-patterns/AlternateResponse/N390.pltl declare-patterns AlternateResponse 0.046 SAT 0.020 SAT 0.020 SAT 0.091 SAT 0.095 SAT
declare-patterns/AlternateResponse/N860.pltl declare-patterns AlternateResponse 0.191 SAT 0.021 SAT 0.020 SAT 0.104 SAT 0.108 SAT
declare-patterns/AlternateResponse/N70.pltl declare-patterns AlternateResponse 0.006 SAT 0.021 SAT 0.020 SAT 0.079 SAT 0.085 SAT
declare-patterns/AlternateResponse/N900.pltl declare-patterns AlternateResponse 0.206 SAT 0.020 SAT 0.020 SAT 0.105 SAT 0.110 SAT
declare-patterns/AlternateResponse/N350.pltl declare-patterns AlternateResponse 0.038 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.094 SAT
declare-patterns/AlternateResponse/N890.pltl declare-patterns AlternateResponse 0.207 SAT 0.021 SAT 0.020 SAT 0.106 SAT 0.111 SAT
declare-patterns/AlternateResponse/N940.pltl declare-patterns AlternateResponse 0.232 SAT 0.020 SAT 0.020 SAT 0.109 SAT 0.110 SAT
declare-patterns/AlternateResponse/N670.pltl declare-patterns AlternateResponse 0.120 SAT 0.020 SAT 0.020 SAT 0.091 SAT 0.102 SAT
declare-patterns/AlternateResponse/N990.pltl declare-patterns AlternateResponse 0.249 SAT 0.020 SAT 0.020 SAT 0.108 SAT 0.111 SAT
declare-patterns/AlternateResponse/N10.pltl declare-patterns AlternateResponse 0.005 SAT 0.020 SAT 0.020 SAT 0.077 SAT 0.083 SAT
declare-patterns/AlternateResponse/N480.pltl declare-patterns AlternateResponse 0.066 SAT 0.021 SAT 0.020 SAT 0.088 SAT 0.098 SAT
declare-patterns/AlternateResponse/N980.pltl declare-patterns AlternateResponse 0.245 SAT 0.021 SAT 0.021 SAT 0.110 SAT 0.113 SAT
declare-patterns/AlternateResponse/N590.pltl declare-patterns AlternateResponse 0.096 SAT 0.021 SAT 0.020 SAT 0.097 SAT 0.099 SAT
declare-patterns/AlternateResponse/N680.pltl declare-patterns AlternateResponse 0.124 SAT 0.020 SAT 0.020 SAT 0.095 SAT 0.102 SAT
declare-patterns/AlternateResponse/N380.pltl declare-patterns AlternateResponse 0.044 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.093 SAT
declare-patterns/AlternateResponse/N80.pltl declare-patterns AlternateResponse 0.007 SAT 0.020 SAT 0.020 SAT 0.079 SAT 0.086 SAT
declare-patterns/AlternateResponse/N530.pltl declare-patterns AlternateResponse 0.079 SAT 0.020 SAT 0.020 SAT 0.093 SAT 0.098 SAT
declare-patterns/AlternateResponse/N190.pltl declare-patterns AlternateResponse 0.015 SAT 0.020 SAT 0.020 SAT 0.078 SAT 0.089 SAT
declare-patterns/AlternateResponse/N760.pltl declare-patterns AlternateResponse 0.153 SAT 0.020 SAT 0.021 SAT 0.096 SAT 0.105 SAT
declare-patterns/AlternateResponse/N920.pltl declare-patterns AlternateResponse 0.217 SAT 0.021 SAT 0.021 SAT 0.108 SAT 0.110 SAT
declare-patterns/AlternateResponse/N490.pltl declare-patterns AlternateResponse 0.068 SAT 0.021 SAT 0.021 SAT 0.088 SAT 0.097 SAT
declare-patterns/AlternateResponse/N280.pltl declare-patterns AlternateResponse 0.027 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.090 SAT
declare-patterns/AlternateResponse/N270.pltl declare-patterns AlternateResponse 0.026 SAT 0.020 SAT 0.020 SAT 0.080 SAT 0.091 SAT
declare-patterns/AlternateResponse/N120.pltl declare-patterns AlternateResponse 0.009 SAT 0.020 SAT 0.020 SAT 0.084 SAT 0.087 SAT
declare-patterns/AlternateResponse/N700.pltl declare-patterns AlternateResponse 0.130 SAT 0.021 SAT 0.020 SAT 0.096 SAT 0.104 SAT
declare-patterns/AlternateResponse/N520.pltl declare-patterns AlternateResponse 0.077 SAT 0.021 SAT 0.020 SAT 0.092 SAT 0.098 SAT
declare-patterns/AlternateResponse/N810.pltl declare-patterns AlternateResponse 0.174 SAT 0.021 SAT 0.020 SAT 0.099 SAT 0.106 SAT
declare-patterns/AlternateResponse/N460.pltl declare-patterns AlternateResponse 0.061 SAT 0.020 SAT 0.020 SAT 0.087 SAT 0.096 SAT
declare-patterns/AlternateResponse/N560.pltl declare-patterns AlternateResponse 0.087 SAT 0.020 SAT 0.020 SAT 0.091 SAT 0.099 SAT
declare-patterns/AlternateResponse/N170.pltl declare-patterns AlternateResponse 0.014 SAT 0.020 SAT 0.020 SAT 0.079 SAT 0.088 SAT
declare-patterns/AlternateResponse/N100.pltl declare-patterns AlternateResponse 0.008 SAT 0.020 SAT 0.020 SAT 0.084 SAT 0.086 SAT
declare-patterns/AlternateResponse/N290.pltl declare-patterns AlternateResponse 0.028 SAT 0.020 SAT 0.020 SAT 0.079 SAT 0.091 SAT
declare-patterns/AlternateResponse/N340.pltl declare-patterns AlternateResponse 0.036 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.094 SAT
declare-patterns/AlternateResponse/N790.pltl declare-patterns AlternateResponse 0.165 SAT 0.020 SAT 0.020 SAT 0.098 SAT 0.106 SAT
declare-patterns/AlternateResponse/N510.pltl declare-patterns AlternateResponse 0.073 SAT 0.020 SAT 0.019 SAT 0.094 SAT 0.098 SAT
declare-patterns/AlternateResponse/N260.pltl declare-patterns AlternateResponse 0.025 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.091 SAT
declare-patterns/AlternateResponse/N930.pltl declare-patterns AlternateResponse 0.223 SAT 0.020 SAT 0.020 SAT 0.106 SAT 0.111 SAT
declare-patterns/AlternateResponse/N730.pltl declare-patterns AlternateResponse 0.144 SAT 0.020 SAT 0.020 SAT 0.094 SAT 0.104 SAT
declare-patterns/AlternateResponse/N720.pltl declare-patterns AlternateResponse 0.138 SAT 0.021 SAT 0.021 SAT 0.094 SAT 0.103 SAT
declare-patterns/AlternateResponse/N250.pltl declare-patterns AlternateResponse 0.022 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.090 SAT
declare-patterns/AlternateResponse/N500.pltl declare-patterns AlternateResponse 0.070 SAT 0.020 SAT 0.020 SAT 0.089 SAT 0.098 SAT
declare-patterns/AlternateResponse/N420.pltl declare-patterns AlternateResponse 0.053 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.096 SAT
declare-patterns/AlternateResponse/N30.pltl declare-patterns AlternateResponse 0.006 SAT 0.020 SAT 0.020 SAT 0.080 SAT 0.084 SAT
declare-patterns/AlternateResponse/N960.pltl declare-patterns AlternateResponse 0.235 SAT 0.021 SAT 0.020 SAT 0.108 SAT 0.112 SAT
declare-patterns/AlternateResponse/N820.pltl declare-patterns AlternateResponse 0.175 SAT 0.020 SAT 0.021 SAT 0.104 SAT 0.107 SAT
declare-patterns/AlternateResponse/N950.pltl declare-patterns AlternateResponse 0.234 SAT 0.021 SAT 0.020 SAT 0.109 SAT 0.110 SAT
declare-patterns/AlternateResponse/N140.pltl declare-patterns AlternateResponse 0.011 SAT 0.020 SAT 0.019 SAT 0.082 SAT 0.087 SAT
declare-patterns/AlternateResponse/N850.pltl declare-patterns AlternateResponse 0.188 SAT 0.021 SAT 0.020 SAT 0.102 SAT 0.108 SAT
declare-patterns/AlternateResponse/N130.pltl declare-patterns AlternateResponse 0.010 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.087 SAT
declare-patterns/AlternateResponse/N690.pltl declare-patterns AlternateResponse 0.127 SAT 0.020 SAT 0.021 SAT 0.091 SAT 0.104 SAT
declare-patterns/AlternateResponse/N200.pltl declare-patterns AlternateResponse 0.017 SAT 0.019 SAT 0.020 SAT 0.081 SAT 0.088 SAT
declare-patterns/AlternateResponse/N620.pltl declare-patterns AlternateResponse 0.105 SAT 0.020 SAT 0.020 SAT 0.093 SAT 0.102 SAT
declare-patterns/AlternateResponse/N840.pltl declare-patterns AlternateResponse 0.185 SAT 0.020 SAT 0.020 SAT 0.106 SAT 0.107 SAT
declare-patterns/RespondedExistence/N160.pltl declare-patterns RespondedExistence 0.009 SAT 0.020 SAT 0.021 SAT 0.082 SAT 0.087 SAT
declare-patterns/RespondedExistence/N330.pltl declare-patterns RespondedExistence 0.022 SAT 0.021 SAT 0.020 SAT 0.081 SAT 0.092 SAT
declare-patterns/RespondedExistence/N370.pltl declare-patterns RespondedExistence 0.025 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.094 SAT
declare-patterns/RespondedExistence/N830.pltl declare-patterns RespondedExistence 0.098 SAT 0.022 SAT 0.022 SAT 0.104 SAT 0.106 SAT
declare-patterns/RespondedExistence/N870.pltl declare-patterns RespondedExistence 0.108 SAT 0.022 SAT 0.022 SAT 0.106 SAT 0.107 SAT
declare-patterns/RespondedExistence/N60.pltl declare-patterns RespondedExistence 0.006 SAT 0.020 SAT 0.020 SAT 0.077 SAT 0.085 SAT
declare-patterns/RespondedExistence/N210.pltl declare-patterns RespondedExistence 0.012 SAT 0.020 SAT 0.020 SAT 0.083 SAT 0.090 SAT
declare-patterns/RespondedExistence/N600.pltl declare-patterns RespondedExistence 0.054 SAT 0.020 SAT 0.021 SAT 0.092 SAT 0.100 SAT
declare-patterns/RespondedExistence/N710.pltl declare-patterns RespondedExistence 0.073 SAT 0.021 SAT 0.021 SAT 0.093 SAT 0.103 SAT
declare-patterns/RespondedExistence/N300.pltl declare-patterns RespondedExistence 0.018 SAT 0.020 SAT 0.020 SAT 0.080 SAT 0.092 SAT
declare-patterns/RespondedExistence/N400.pltl declare-patterns RespondedExistence 0.028 SAT 0.021 SAT 0.020 SAT 0.081 SAT 0.095 SAT
declare-patterns/RespondedExistence/N910.pltl declare-patterns RespondedExistence 0.115 SAT 0.023 SAT 0.023 SAT 0.108 SAT 0.109 SAT
declare-patterns/RespondedExistence/N660.pltl declare-patterns RespondedExistence 0.064 SAT 0.021 SAT 0.021 SAT 0.094 SAT 0.102 SAT
declare-patterns/RespondedExistence/N570.pltl declare-patterns RespondedExistence 0.050 SAT 0.021 SAT 0.021 SAT 0.092 SAT 0.099 SAT
declare-patterns/RespondedExistence/N440.pltl declare-patterns RespondedExistence 0.034 SAT 0.021 SAT 0.021 SAT 0.082 SAT 0.095 SAT
declare-patterns/RespondedExistence/N220.pltl declare-patterns RespondedExistence 0.013 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.089 SAT
declare-patterns/RespondedExistence/N430.pltl declare-patterns RespondedExistence 0.031 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.096 SAT
declare-patterns/RespondedExistence/N800.pltl declare-patterns RespondedExistence 0.091 SAT 0.022 SAT 0.022 SAT 0.097 SAT 0.106 SAT
declare-patterns/RespondedExistence/N360.pltl declare-patterns RespondedExistence 0.024 SAT 0.020 SAT 0.021 SAT 0.083 SAT 0.093 SAT
declare-patterns/RespondedExistence/N640.pltl declare-patterns RespondedExistence 0.061 SAT 0.021 SAT 0.021 SAT 0.089 SAT 0.102 SAT
declare-patterns/RespondedExistence/N20.pltl declare-patterns RespondedExistence 0.005 SAT 0.020 SAT 0.019 SAT 0.076 SAT 0.084 SAT
declare-patterns/RespondedExistence/N740.pltl declare-patterns RespondedExistence 0.079 SAT 0.021 SAT 0.021 SAT 0.093 SAT 0.105 SAT
declare-patterns/RespondedExistence/N310.pltl declare-patterns RespondedExistence 0.019 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.092 SAT
declare-patterns/RespondedExistence/N610.pltl declare-patterns RespondedExistence 0.056 SAT 0.021 SAT 0.020 SAT 0.090 SAT 0.101 SAT
declare-patterns/RespondedExistence/N240.pltl declare-patterns RespondedExistence 0.014 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.090 SAT
declare-patterns/RespondedExistence/N230.pltl declare-patterns RespondedExistence 0.013 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.089 SAT
declare-patterns/RespondedExistence/N770.pltl declare-patterns RespondedExistence 0.085 SAT 0.022 SAT 0.022 SAT 0.094 SAT 0.107 SAT
declare-patterns/RespondedExistence/N410.pltl declare-patterns RespondedExistence 0.029 SAT 0.020 SAT 0.020 SAT 0.085 SAT 0.095 SAT
declare-patterns/RespondedExistence/N650.pltl declare-patterns RespondedExistence 0.063 SAT 0.021 SAT 0.023 SAT 0.089 SAT 0.101 SAT
declare-patterns/RespondedExistence/N630.pltl declare-patterns RespondedExistence 0.059 SAT 0.021 SAT 0.021 SAT 0.091 SAT 0.101 SAT
declare-patterns/RespondedExistence/N540.pltl declare-patterns RespondedExistence 0.045 SAT 0.020 SAT 0.021 SAT 0.094 SAT 0.099 SAT
declare-patterns/RespondedExistence/N470.pltl declare-patterns RespondedExistence 0.036 SAT 0.020 SAT 0.021 SAT 0.087 SAT 0.097 SAT
declare-patterns/RespondedExistence/N880.pltl declare-patterns RespondedExistence 0.108 SAT 0.023 SAT 0.022 SAT 0.106 SAT 0.109 SAT
declare-patterns/RespondedExistence/N780.pltl declare-patterns RespondedExistence 0.087 SAT 0.021 SAT 0.022 SAT 0.094 SAT 0.105 SAT
declare-patterns/RespondedExistence/N40.pltl declare-patterns RespondedExistence 0.006 SAT 0.020 SAT 0.021 SAT 0.078 SAT 0.084 SAT
declare-patterns/RespondedExistence/N750.pltl declare-patterns RespondedExistence 0.081 SAT 0.022 SAT 0.021 SAT 0.092 SAT 0.106 SAT
declare-patterns/RespondedExistence/N150.pltl declare-patterns RespondedExistence 0.009 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.088 SAT
declare-patterns/RespondedExistence/N970.pltl declare-patterns RespondedExistence 0.129 SAT 0.023 SAT 0.023 SAT 0.111 SAT 0.111 SAT
declare-patterns/RespondedExistence/N550.pltl declare-patterns RespondedExistence 0.048 SAT 0.021 SAT 0.020 SAT 0.088 SAT 0.099 SAT
declare-patterns/RespondedExistence/N50.pltl declare-patterns RespondedExistence 0.006 SAT 0.020 SAT 0.020 SAT 0.074 SAT 0.084 SAT
declare-patterns/RespondedExistence/N1000.pltl declare-patterns RespondedExistence 0.137 SAT 0.023 SAT 0.023 SAT 0.109 SAT 0.113 SAT
declare-patterns/RespondedExistence/N110.pltl declare-patterns RespondedExistence 0.007 SAT 0.020 SAT 0.021 SAT 0.083 SAT 0.086 SAT
declare-patterns/RespondedExistence/N580.pltl declare-patterns RespondedExistence 0.051 SAT 0.021 SAT 0.020 SAT 0.090 SAT 0.100 SAT
declare-patterns/RespondedExistence/N450.pltl declare-patterns RespondedExistence 0.034 SAT 0.021 SAT 0.020 SAT 0.089 SAT 0.096 SAT
declare-patterns/RespondedExistence/N180.pltl declare-patterns RespondedExistence 0.010 SAT 0.020 SAT 0.020 SAT 0.084 SAT 0.088 SAT
declare-patterns/RespondedExistence/N320.pltl declare-patterns RespondedExistence 0.021 SAT 0.020 SAT 0.020 SAT 0.084 SAT 0.092 SAT
declare-patterns/RespondedExistence/N90.pltl declare-patterns RespondedExistence 0.006 SAT 0.020 SAT 0.020 SAT 0.080 SAT 0.085 SAT
declare-patterns/RespondedExistence/N390.pltl declare-patterns RespondedExistence 0.026 SAT 0.020 SAT 0.020 SAT 0.082 SAT 0.095 SAT
declare-patterns/RespondedExistence/N860.pltl declare-patterns RespondedExistence 0.103 SAT 0.022 SAT 0.022 SAT 0.105 SAT 0.109 SAT
declare-patterns/RespondedExistence/N70.pltl declare-patterns RespondedExistence 0.006 SAT 0.020 SAT 0.020 SAT 0.077 SAT 0.086 SAT
declare-patterns/RespondedExistence/N900.pltl declare-patterns RespondedExistence 0.111 SAT 0.023 SAT 0.023 SAT 0.107 SAT 0.109 SAT
declare-patterns/RespondedExistence/N350.pltl declare-patterns RespondedExistence 0.023 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.093 SAT
declare-patterns/RespondedExistence/N890.pltl declare-patterns RespondedExistence 0.110 SAT 0.023 SAT 0.022 SAT 0.106 SAT 0.110 SAT
declare-patterns/RespondedExistence/N940.pltl declare-patterns RespondedExistence 0.123 SAT 0.022 SAT 0.023 SAT 0.108 SAT 0.111 SAT
declare-patterns/RespondedExistence/N670.pltl declare-patterns RespondedExistence 0.066 SAT 0.022 SAT 0.021 SAT 0.092 SAT 0.102 SAT
declare-patterns/RespondedExistence/N990.pltl declare-patterns RespondedExistence 0.134 SAT 0.023 SAT 0.024 SAT 0.112 SAT 0.112 SAT
declare-patterns/RespondedExistence/N10.pltl declare-patterns RespondedExistence 0.005 SAT 0.020 SAT 0.020 SAT 0.075 SAT 0.083 SAT
declare-patterns/RespondedExistence/N480.pltl declare-patterns RespondedExistence 0.038 SAT 0.020 SAT 0.021 SAT 0.087 SAT 0.098 SAT
declare-patterns/RespondedExistence/N980.pltl declare-patterns RespondedExistence 0.134 SAT 0.023 SAT 0.023 SAT 0.110 SAT 0.112 SAT
declare-patterns/RespondedExistence/N590.pltl declare-patterns RespondedExistence 0.054 SAT 0.020 SAT 0.021 SAT 0.091 SAT 0.100 SAT
declare-patterns/RespondedExistence/N680.pltl declare-patterns RespondedExistence 0.068 SAT 0.021 SAT 0.022 SAT 0.092 SAT 0.103 SAT
declare-patterns/RespondedExistence/N380.pltl declare-patterns RespondedExistence 0.027 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.094 SAT
declare-patterns/RespondedExistence/N80.pltl declare-patterns RespondedExistence 0.006 SAT 0.020 SAT 0.020 SAT 0.079 SAT 0.085 SAT
declare-patterns/RespondedExistence/N530.pltl declare-patterns RespondedExistence 0.044 SAT 0.020 SAT 0.020 SAT 0.090 SAT 0.098 SAT
declare-patterns/RespondedExistence/N190.pltl declare-patterns RespondedExistence 0.011 SAT 0.020 SAT 0.020 SAT 0.081 SAT 0.089 SAT
declare-patterns/RespondedExistence/N760.pltl declare-patterns RespondedExistence 0.082 SAT 0.022 SAT 0.022 SAT 0.096 SAT 0.106 SAT
declare-patterns/RespondedExistence/N920.pltl declare-patterns RespondedExistence 0.117 SAT 0.023 SAT 0.023 SAT 0.109 SAT 0.109 SAT
declare-patterns/RespondedExistence/N490.pltl declare-patterns RespondedExistence 0.039 SAT 0.020 SAT 0.020 SAT 0.087 SAT 0.097 SAT
declare-patterns/RespondedExistence/N280.pltl declare-patterns RespondedExistence 0.017 SAT 0.021 SAT 0.021 SAT 0.079 SAT 0.091 SAT
